,Track Name,Artist,Position,Streams,URL,Date,Region
493905,"Sol, vind och vatten",Ted Gärdestad,160,24407,https://open.spotify.com/track/7pvNKtULtDZcEAUBCjpykV,2017-05-19,se
493967,We Come - Radio Edit,Boehm,164,24300,https://open.spotify.com/track/4yRuPrh3Zf5NFJjbC6NvKp,2017-05-19,se
493976,Skyline,Möwe,189,21624,https://open.spotify.com/track/0HkwDCJIbWijtfKg63gQBJ,2017-05-19,se
493978,Party's Over,Astrid S,196,21334,https://open.spotify.com/track/32ivc6NEOfMgzKhM7L74ZK,2017-05-19,se
493979,När man festar festar man,Tonsatt,157,22719,https://open.spotify.com/track/63kgvYkyiyVAAomPuP2Ipt,2017-05-20,se
494123,Ljudet av ett annat hjärta,Gyllene Tider,188,20403,https://open.spotify.com/track/4Chq6k6Hmy2C4jjjtEr2BB,2017-05-20,se
494140,Something More - Andrelli Remix,Luke Potter,199,19026,https://open.spotify.com/track/6dEuww75OLunArThrnt0Vs,2017-05-20,se
494143,I'm Yours,Jason Mraz,194,15843,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2017-05-21,se
494272,Diva (Remix),Blizzy,141,21834,https://open.spotify.com/track/3YZ6EIAmZbMGpqEmgeq8JA,2017-05-23,se
494277,Tröjan du hatar,Norlie & KKV,185,19391,https://open.spotify.com/track/5BkwRIaNsmaLDHwdflIxyu,2017-05-25,se
494278,Här kommer alla känslorna (På en och samma gång),Per Gessle,199,18382,https://open.spotify.com/track/3dyHvTXrfU6wZbuxl6h3H3,2017-05-25,se
494292,Call Me,NEIKED,54,64030,https://open.spotify.com/track/458ESscRcqCVX1xbllEmPn,2017-05-26,se
494448,Liar,Frans,91,35167,https://open.spotify.com/track/64v06aMByxJypLo1USwDVw,2017-05-26,se
494452,Jag utan dig,Håkan Hellström,96,33276,https://open.spotify.com/track/2K6ZdFYngMVzTFiNQhBzM4,2017-05-26,se
494462,Lämnar,Den svenska björnstammen,102,31035,https://open.spotify.com/track/7gMKaeIqpbZq3v6mskW2C3,2017-05-26,se
494463,Another Week,Eric Saade,128,25718,https://open.spotify.com/track/3KPOmgkFzW7J2c5wxsMYok,2017-05-26,se
494464,Stay With You,Cheat Codes,146,24215,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5,2017-05-26,se
494465,Kung för en dag,Magnus Uggla,170,21365,https://open.spotify.com/track/6AvK18xgjLRGM2aKqe5rBW,2017-05-27,se
494490,När vi två blir en,Gyllene Tider,173,20846,https://open.spotify.com/track/2EKzS2s2VKnbQ7jxyk2WHi,2017-05-27,se
494504,"Oh, vilken härlig da'",Ted Gärdestad,178,20652,https://open.spotify.com/track/4luq9irzpClkmCYfHmlRyh,2017-05-27,se
494523,Fy faen - Jireel & Cherrie Remix,Hkeem,76,36301,https://open.spotify.com/track/4u1EePjSjbBxU2sKLeUuh7,2017-06-01,se
494541,Always Gonna Say Sorry,Joakim Molitor,153,20345,https://open.spotify.com/track/020mPSviVz90DTlyfxofDJ,2017-06-01,se
494543,Can I Be Him - Acoustic Live Version,James Arthur,173,19130,https://open.spotify.com/track/0iVAPfPW2NkfxCqu0a1UBl,2017-06-01,se
494582,6 In the Morning,VAX,189,18187,https://open.spotify.com/track/7nbr4TKPTsVbngPqWmXhNi,2017-06-01,se
494583,Boys In The Street,Seeb,77,34771,https://open.spotify.com/track/0gG3KpZ0bZdHpxN0ElGv36,2017-06-03,se
494603,Callaloo,Champion J.R,120,24163,https://open.spotify.com/track/4U0EIUAwYsHgNwWOHt6gqV,2017-06-03,se
494608,Bastukungen,Markoolio,121,24118,https://open.spotify.com/track/2JmbwcqfsSc9FIA10WH45J,2017-06-03,se
494611,"Particula (feat. DJ Maphorisa, Nasty C, Ice Prince, Patoranking & Jidenna)",Major Lazer,151,21025,https://open.spotify.com/track/2mZLaQDdLplafm3Y5HMr51,2017-06-03,se
494616,Ori Tali Ma - LVNDSCAPE Remix,Sander van Doorn,153,21003,https://open.spotify.com/track/6MJlkcLu638yqND6CBtW6k,2017-06-03,se
494617,Aristobär,LBSB,199,18092,https://open.spotify.com/track/1Z3kYKYAUvol0Hhsjikkuu,2017-06-03,se
494728,Llama In My Living Room,AronChupa,172,19132,https://open.spotify.com/track/5OYUtKjALXnNjXRwTVStCK,2017-06-05,se
494754,One Love Manchester - Live from One Love Manchester,Various Artists,187,18084,https://open.spotify.com/track/3uMIfxV8q5tPTWzJh8s6Mk,2017-06-05,se
494758,Inget stoppar oss nu,BlackJack,167,18188,https://open.spotify.com/track/1uINDFsUumg9C2Ob5dgi0v,2017-06-06,se
494766,Eloise,Arvingarna,184,17240,https://open.spotify.com/track/4QZ6hp2CKRaZG5RI9zXQqg,2017-06-06,se
494769,Ingen lek med mig,Zeana,188,16657,https://open.spotify.com/track/0MvzpMFoZEkumMptmOpjRM,2017-06-07,se
494770,Pumpa Den,LBSB,193,17094,https://open.spotify.com/track/6dLGScc1KoYx4e3bNyvlKH,2017-06-08,se
494897,Sommar sommar sol,JLC,26,104982,https://open.spotify.com/track/6yuG9MJgec1f18LA7fWJW0,2017-06-09,se
495001,Mittenfingret upp,Tjuvjakt,54,63043,https://open.spotify.com/track/12SWqE11ch4cKGKJZ2yHXq,2017-06-09,se
495012,Hey Baby,Lamix,79,35525,https://open.spotify.com/track/6tqV3r11AD8w5nrpyLtsxo,2017-06-09,se
495138,Independent,Dani M,92,31607,https://open.spotify.com/track/4WZYs6wG0wYtXyRvtQTiRy,2017-06-09,se
495139,Kate Moss,Newkid,93,31287,https://open.spotify.com/track/5BjXWZl2JejuwhY6djkImJ,2017-06-09,se
495140,Knas,Linda Pira,95,30730,https://open.spotify.com/track/1zbdCXxuqFMNieBlze3DNw,2017-06-09,se
495141,Flickvän,Tjuvjakt,98,30418,https://open.spotify.com/track/2hk3ghXhrZmfvm5FrkwDVn,2017-06-09,se
495145,Look At Us Now,Lost Kings,124,24617,https://open.spotify.com/track/2idTnDVMIFBqdoHodX8WQc,2017-06-09,se
495148,Nightime,Stor,135,23616,https://open.spotify.com/track/5GEP0CP12m8vxaICOgIQ30,2017-06-09,se
495149,Hum With Me,John De Sohn,142,23229,https://open.spotify.com/track/4DfxFGwreu9BquiLRClwh8,2017-06-09,se
495343,Sun Is Shining,Axwell /\ Ingrosso,156,22296,https://open.spotify.com/track/7IsA91UjiQ1JtFvvmAEDzD,2017-06-09,se
495348,Yellow Light - Despicable Me 3 Original Motion Picture Soundtrack,Pharrell Williams,159,22073,https://open.spotify.com/track/3swz3CdnIbcGlGSXOsEOl0,2017-06-09,se
495350,Cold Blood,Tungevaag & Raaban,163,21758,https://open.spotify.com/track/5xpScO7frkFncHij08H2C8,2017-06-09,se
495351,Inspired,Miley Cyrus,167,21450,https://open.spotify.com/track/5IEyHbUpYOZV7u9nB2DtI5,2017-06-09,se
495352,Atmosphere,Sigrid Bernson,169,21257,https://open.spotify.com/track/7JYuQRziTcn8SFcRQd8B6k,2017-06-09,se
495353,Snö och marschaller - Live,Lars Winnerbäck,176,20705,https://open.spotify.com/track/0y9NHF8nXUYfTrd2TeGw8f,2017-06-09,se
495354,Undercover,Broiler,182,20451,https://open.spotify.com/track/3gx9sGz4yWczhfvt8i0MCK,2017-06-09,se
495355,Stark för dig,Tjuvjakt,200,19679,https://open.spotify.com/track/09fvquy5yGc7U4Pus0jR1U,2017-06-09,se
495356,I sprickorna kommer ljuset in,Håkan Hellström,164,20382,https://open.spotify.com/track/5RAZlINOlt1wJm7FcnW0As,2017-06-10,se
495360,En midsommarnattsdröm,Håkan Hellström,176,19577,https://open.spotify.com/track/2PD70CPXPOsnTxJdoaaN95,2017-06-10,se
495365,All I Need - Summer Remix,Joakim Lundell,170,18155,https://open.spotify.com/track/7EMAg2qBy6ZgQH0q9OOFBq,2017-06-15,se
495366,GIRLS GIRLS,Icona Pop,52,70078,https://open.spotify.com/track/0vbGtjxIN6Baztc9geaAEG,2017-06-16,se
495432,Helt seriöst,Kaliffa,59,46932,https://open.spotify.com/track/7shcnBgfWJ6AT7jmvAw4xO,2017-06-16,se
495640,Schnip schnip,Lorentz,60,46554,https://open.spotify.com/track/5wf1wTJwJ1nnLJYzwHIvsx,2017-06-16,se
495647,Teddybear,Miriam Bryant,72,38989,https://open.spotify.com/track/2HLSReP87lABaI9cuypOP8,2017-06-16,se
495648,Svart bil,Miriam Bryant,93,30487,https://open.spotify.com/track/56iqawhV0wliXwPOnREEIt,2017-06-16,se
495701,Just For One Night (feat. Astrid S),Blonde,124,23979,https://open.spotify.com/track/7AEV4oGvHPn1DtAE7pLCXR,2017-06-16,se
495703,Space,Parham,161,21206,https://open.spotify.com/track/4q8RrFOoW4RqbvxN24IfGY,2017-06-16,se
495704,APK,Södra Station,172,20496,https://open.spotify.com/track/0GyDIFvLpmszVijNCSapvH,2017-06-16,se
495705,Ta med dig solen,Jakob Karlberg,173,20398,https://open.spotify.com/track/1k0HnFRh4aE0LMBkDKgBUb,2017-06-16,se
495706,Holiday,Lorentz,180,19860,https://open.spotify.com/track/6PRw2LhHnZtCWdY5RCA0eV,2017-06-16,se
495707,Glad för mig,Lorentz,193,18938,https://open.spotify.com/track/3xRhdZqzEAv4NifP8o5F12,2017-06-16,se
495708,Bicycle,BC Unidos,194,18901,https://open.spotify.com/track/6xzmWTAOYKYO2DIP9M3xrd,2017-06-16,se
495709,Fiona,Lorentz,200,18518,https://open.spotify.com/track/6ycCuMKHs8AYEwm09Gcw3M,2017-06-16,se
495710,Sommaren är kort,Tomas Ledin,181,19462,https://open.spotify.com/track/2W7tzqjAPXG97RthXx6pNR,2017-06-17,se
495720,Strövtåg i Hembygden,Mando Diao,184,19344,https://open.spotify.com/track/0SIKahWVv5FT5ow3UUB80s,2017-06-17,se
495725,Vibe,Frank Pierce,185,19341,https://open.spotify.com/track/1KTu92zFjElqc3h20XCwE3,2017-06-17,se
495783,Fuckgirl,Martin Masarov,149,18785,https://open.spotify.com/track/32xDfb3gJNmpHNkwoghrrg,2017-06-19,se
495796,Helt Crack,ODZ,194,18892,https://open.spotify.com/track/6fTBbn7WXH6lmaWYOqdPuc,2017-06-22,se
495812,Vågorna,Uno Svenningsson,32,116688,https://open.spotify.com/track/6mPvmqLqpQPgYAfUFKcMeX,2017-06-23,se
495815,Oh boy,Peps Persson,39,98099,https://open.spotify.com/track/3VsMDGtaLvkctJieuQ0qzA,2017-06-23,se
495817,Ta mig till havet,Peter Lundblad,47,87459,https://open.spotify.com/track/01LWBjJwFdRSCeovqipb3D,2017-06-23,se
495819,När vi gräver guld i USA,Glenmark Eriksson Strömstedt,48,86399,https://open.spotify.com/track/3iAJRvvn8pywXZtvBNNP71,2017-06-23,se
495821,Händerna mot himlen,Petra Marklund,55,77100,https://open.spotify.com/track/14AJI1RloVWTh8bJe9gBPM,2017-06-23,se
495822,Öppna landskap,Ulf Lundell,56,75786,https://open.spotify.com/track/1rudppuYTKpVCtWoocDiS1,2017-06-23,se
495823,Dina färger var blå,Tommy Nilsson,58,74730,https://open.spotify.com/track/2eIe720mhOM77Gfa6I4Url,2017-06-23,se
495824,Magaluf,Orup,63,72184,https://open.spotify.com/track/1eQbty3NNMMmGiFFEwdxjV,2017-06-23,se
495825,Fan va bra,Jakob Karlberg,69,68216,https://open.spotify.com/track/4pItP9yMHJ4Klk8U6eOmLx,2017-06-23,se
495826,Satellit,Ted Gärdestad,72,65442,https://open.spotify.com/track/3YwVIeeplBj3YSWT7vCr79,2017-06-23,se
495827,Vill ha dig,Freestyle,73,63467,https://open.spotify.com/track/1ecJdAizaDklfgCVtEUQsG,2017-06-23,se
495829,Sommaren i City,Angel,74,63000,https://open.spotify.com/track/4XoOCFKvikhwp0UcpBwJsO,2017-06-23,se
495830,Sommarkort,Cornelis Vreeswijk,80,60941,https://open.spotify.com/track/0P5wCXpGqItUpYbj2bUK0d,2017-06-23,se
495831,Visa vid vindens ängar,Håkan Hellström,81,60284,https://open.spotify.com/track/0fmQ692NrBq51GSFVNV3og,2017-06-23,se
495832,En kväll i juni,Lasse Berghagen,83,58607,https://open.spotify.com/track/6xYeTISkTw4S9K9hJgr1KJ,2017-06-23,se
495833,Sommarnatt,Snowstorm,85,57728,https://open.spotify.com/track/6VKZGo3YyFeoU9sENXERz0,2017-06-23,se
495834,Vingar,Mikael Rickfors,89,56413,https://open.spotify.com/track/5IWSOYqPqw6f0LG19GhesE,2017-06-23,se
495835,Små lätta moln,Pugh Rogefeldt,91,55936,https://open.spotify.com/track/10VH7UmhotAdusUPc1KAsH,2017-06-23,se
495836,Änglamark,Sven-Bertil Taube,93,55227,https://open.spotify.com/track/6cFtFZDbBmKedqwoFCAYv3,2017-06-23,se
495837,Midsommarnatt,Eddie Meduza,95,54858,https://open.spotify.com/track/5LAnTrLaN2SzUfWOglKPIy,2017-06-23,se
495838,Sverige,kent,96,54836,https://open.spotify.com/track/4YO3FgB3bLReHpL1Nl0XtO,2017-06-23,se
495839,Turistens klagan,Cornelis Vreeswijk,97,53035,https://open.spotify.com/track/5dXdy6YR6lxxC3GxBZcRWv,2017-06-23,se
495840,Save Tonight,Eagle-Eye Cherry,98,52668,https://open.spotify.com/track/2hdhm6piUJnmKXmEmskXCg,2017-06-23,se
495843,Michelangelo (Men så svara då!),Björn Skifs,100,51908,https://open.spotify.com/track/7aleO65wxmrijCugl55XJz,2017-06-23,se
495844,Hon gör allt för att göra mig lycklig,Tomas Ledin,104,50134,https://open.spotify.com/track/4ZALd5LmXSciq8xuorcS0K,2017-06-23,se
495845,First Kiss,Marcus & Martinus,107,49795,https://open.spotify.com/track/0e2WTl90DATKYgsjNN0K6R,2017-06-23,se
495875,Hos dig är jag underbar,Patrik Isaksson,108,48774,https://open.spotify.com/track/0Dx8AhXPvKq1iRGiaAfflE,2017-06-23,se
495876,Sarah,Mauro Scocco,111,47899,https://open.spotify.com/track/4uBbgoKiRzcjgjVH6FqgTS,2017-06-23,se
495877,Här kommer sommaren,Balsam Boys,113,47672,https://open.spotify.com/track/3FmCk4vUECSBsOkqiuRuE3,2017-06-23,se
495878,Då står pojkarna på rad,Orup,114,47233,https://open.spotify.com/track/3zjtUYiQr0XkFuOd4AjLCq,2017-06-23,se
495879,Ingen sommar utan reggae,Markoolio,115,46967,https://open.spotify.com/track/5YuLlTsWYK9uslUdGM83dJ,2017-06-23,se
495880,Sommar och sol är det bästa jag vet,Sven-Ingvars,118,45972,https://open.spotify.com/track/3pkqmaqxoF7SBViajxZamL,2017-06-23,se
495881,I samma bil,Bo Kaspers Orkester,121,44187,https://open.spotify.com/track/4pWq7GndIl8NXzd9owY4bE,2017-06-23,se
495882,Dansa Pausa,Panetoz,123,43849,https://open.spotify.com/track/2gNAGt7gUiMkagkhIiDLPm,2017-06-23,se
495884,Johnny the Rocker,Magnus Uggla,127,43301,https://open.spotify.com/track/3bStHo82wIj86GnOqe17Ml,2017-06-23,se
495885,Guld och gröna skogar,Hasse Andersson,128,42443,https://open.spotify.com/track/6EnNjWkk1YX3fsTXtwO773,2017-06-23,se
495886,Balladen om Fredrik Åkare,Cornelis Vreeswijk,131,41024,https://open.spotify.com/track/6lwp0lOawQBgUa9rakKhiW,2017-06-23,se
